order_item_id,order_id,product_id,quantity,unit_price,discount
3072,1223,88,3,109.47,0.05
3073,1223,28,3,89.14,0.05
3074,1223,26,1,114.37,0.1
3075,1223,57,1,62.07,0.05
3076,1224,95,1,67.35,0.0
3077,1224,53,3,55.82,0.15
3078,1225,31,1,69.02,0.05
3079,1225,71,2,69.64,0.1
3080,1225,19,3,1303.76,0.05
3081,1226,54,3,20.73,0.15
3082,1226,16,3,1522.38,0.15
3083,1226,63,1,82.03,0.05
3084,1227,34,3,125.09,0.15
3085,1227,111,3,99.29,0.0
3086,1227,33,1,96.96,0.15
3087,1228,9,1,1017.39,0.15
3088,1228,21,3,1122.92,0.15
3089,1228,8,3,1131.13,0.0
3090,1228,43,1,30.23,0.15
3091,1229,17,1,1005.58,0.0
3092,1229,20,1,1272.89,0.1
3093,1230,5,1,856.49,0.1
3094,1230,114,3,46.87,0.15
3095,1231,45,3,58.26,0.1
3096,1231,88,3,109.47,0.1
3097,1231,27,1,116.94,0.05
3098,1231,89,3,55.64,0.15
3099,1232,26,1,114.37,0.1
3100,1233,15,2,1466.49,0.05
3101,1233,59,1,28.01,0.0
3102,1233,9,1,1017.39,0.05
3103,1234,85,2,122.17,0.05
3104,1234,4,2,1016.95,0.1
3105,1234,12,3,876.42,0.05
3106,1235,74,2,179.47,0.15
3107,1236,78,1,198.38,0.05
3108,1237,15,1,1466.49,0.0
3109,1237,27,3,116.94,0.15
3110,1238,78,3,198.38,0.0
3111,1239,117,1,75.36,0.0
3112,1239,24,3,1445.96,0.0
3113,1240,120,3,64.19,0.05
3114,1240,32,1,58.98,0.1
3115,1240,26,3,114.37,0.05
3116,1240,119,2,62.24,0.15
3117,1241,59,3,28.01,0.1
3118,1241,84,3,189.75,0.0
3119,1242,12,2,876.42,0.0
3120,1243,74,3,179.47,0.1
3121,1244,108,3,285.82,0.05
3122,1245,104,3,175.21,0.0
3123,1246,17,3,1005.58,0.15
3124,1246,100,1,240.04,0.0
3125,1246,89,1,55.64,0.15
3126,1247,71,2,69.64,0.15
3127,1247,42,2,58.5,0.05
3128,1247,70,1,54.65,0.0
3129,1248,4,2,1016.95,0.0
3130,1248,19,2,1303.76,0.0
3131,1249,36,3,67.29,0.0
3132,1249,8,2,1131.13,0.0
3133,1249,22,2,845.9,0.15
3134,1249,77,3,105.72,0.0
3135,1250,68,1,86.11,0.1
3136,1250,84,2,189.75,0.1
3137,1250,116,1,92.44,0.0
3138,1251,16,1,1522.38,0.1
3139,1252,48,2,56.46,0.0
3140,1252,55,2,32.53,0.15
3141,1252,115,3,74.95,0.1
3142,1252,101,2,403.43,0.1
3143,1253,62,1,99.59,0.1
3144,1253,108,2,285.82,0.15
3145,1253,14,1,929.55,0.0
3146,1254,5,1,856.49,0.0
3147,1255,36,1,67.29,0.15
3148,1255,98,3,406.86,0.0
3149,1255,12,3,876.42,0.0
3150,1255,63,3,82.03,0.0
3151,1256,112,3,66.68,0.0
3152,1257,66,2,106.71,0.15
3153,1257,6,1,1247.26,0.05
3154,1258,105,2,321.26,0.1
3155,1259,23,1,1138.4,0.0
3156,1259,15,3,1466.49,0.15
3157,1259,91,1,94.87,0.1
3158,1259,26,3,114.37,0.1
3159,1260,4,1,1016.95,0.1
3160,1260,27,1,116.94,0.05
3161,1260,16,3,1522.38,0.15
3162,1260,72,1,111.1,0.15
3163,1261,106,3,342.73,0.0
3164,1261,20,3,1272.89,0.05
3165,1261,11,1,863.36,0.15
3166,1261,46,1,64.91,0.0
3167,1262,40,2,52.28,0.0
3168,1263,86,2,110.76,0.0
3169,1263,60,1,31.57,0.1
3170,1263,16,3,1522.38,0.05
3171,1263,117,3,75.36,0.0
3172,1264,41,1,45.79,0.0
3173,1265,83,2,77.52,0.15
3174,1265,107,3,315.32,0.15
3175,1265,77,3,105.72,0.05
3176,1266,105,2,321.26,0.15
3177,1267,20,1,1272.89,0.15
3178,1268,32,1,58.98,0.1
3179,1268,30,2,139.26,0.05
3180,1268,107,1,315.32,0.1
3181,1269,92,2,59.67,0.05
3182,1270,60,3,31.57,0.15
3183,1270,7,3,1081.5,0.05
3184,1271,85,3,122.17,0.0
3185,1271,86,3,110.76,0.1
3186,1272,31,2,69.02,0.15
3187,1273,3,3,1143.05,0.1
3188,1273,94,3,121.02,0.0
3189,1273,108,1,285.82,0.15
3190,1273,69,2,114.57,0.1
3191,1274,67,1,48.23,0.15
3192,1274,66,3,106.71,0.1
3193,1274,95,2,67.35,0.0
3194,1275,54,2,20.73,0.1
3195,1276,108,2,285.82,0.0
3196,1276,25,2,101.45,0.15
3197,1277,66,2,106.71,0.1
3198,1277,115,1,74.95,0.15
3199,1278,86,1,110.76,0.1
3200,1278,82,1,113.87,0.0
3201,1278,7,2,1081.5,0.0
3202,1278,35,3,109.54,0.15
3203,1279,23,2,1138.4,0.05
3204,1279,63,2,82.03,0.15
3205,1280,24,3,1445.96,0.15
3206,1280,38,3,53.59,0.1
3207,1280,82,3,113.87,0.15
3208,1280,6,2,1247.26,0.05
3209,1281,66,2,106.71,0.0
3210,1281,40,1,52.28,0.1
3211,1281,20,1,1272.89,0.15
3212,1281,9,1,1017.39,0.05
3213,1282,36,3,67.29,0.05
3214,1282,70,2,54.65,0.15
3215,1282,17,3,1005.58,0.05
3216,1282,1,3,1061.42,0.0
3217,1283,97,2,308.18,0.0
3218,1283,68,2,86.11,0.0
3219,1284,76,3,115.79,0.05
3220,1285,92,1,59.67,0.05
3221,1285,53,1,55.82,0.15
3222,1286,6,2,1247.26,0.1
3223,1286,118,3,70.37,0.0
3224,1287,117,1,75.36,0.1
3225,1288,16,2,1522.38,0.1
3226,1288,79,3,243.88,0.0
3227,1288,13,1,1416.4,0.1
3228,1289,109,3,67.25,0.15
3229,1289,9,3,1017.39,0.0
3230,1289,61,3,73.16,0.05
3231,1289,97,3,308.18,0.1
3232,1290,111,2,99.29,0.15
3233,1291,53,1,55.82,0.05
3234,1291,67,2,48.23,0.05
3235,1291,109,2,67.25,0.15
3236,1292,90,2,100.08,0.15
3237,1292,75,2,181.68,0.15
3238,1293,41,1,45.79,0.0
3239,1293,103,1,299.32,0.05
3240,1293,85,3,122.17,0.05
3241,1294,90,2,100.08,0.0
3242,1294,119,2,62.24,0.0
3243,1295,30,3,139.26,0.15
3244,1296,13,3,1416.4,0.1
3245,1296,66,2,106.71,0.1
3246,1297,77,3,105.72,0.1
3247,1298,23,2,1138.4,0.15
3248,1298,7,3,1081.5,0.1
3249,1298,38,3,53.59,0.15
3250,1299,34,2,125.09,0.1
3251,1299,21,2,1122.92,0.1
3252,1299,2,2,1276.88,0.15
3253,1299,105,2,321.26,0.0
3254,1300,29,3,144.47,0.0
3255,1300,25,2,101.45,0.05
3256,1300,101,1,403.43,0.1
3257,1301,110,1,31.39,0.15
3258,1301,82,2,113.87,0.1
3259,1302,30,1,139.26,0.15
3260,1302,119,1,62.24,0.05
3261,1302,7,1,1081.5,0.05
3262,1303,55,3,32.53,0.15
3263,1303,113,2,45.91,0.15
3264,1303,62,1,99.59,0.1
3265,1303,89,3,55.64,0.0
3266,1304,91,2,94.87,0.1
3267,1304,13,3,1416.4,0.15
3268,1304,12,1,876.42,0.0
3269,1305,62,1,99.59,0.05
3270,1305,92,1,59.67,0.05
3271,1305,64,3,93.19,0.1
3272,1305,72,2,111.1,0.0
3273,1306,102,3,188.19,0.15
3274,1306,34,1,125.09,0.05
3275,1306,110,3,31.39,0.0
3276,1306,22,1,845.9,0.0
3277,1307,44,3,59.87,0.15
3278,1307,30,3,139.26,0.0
3279,1307,56,2,23.54,0.1
3280,1307,45,3,58.26,0.05
3281,1308,16,3,1522.38,0.05
3282,1308,86,3,110.76,0.1
3283,1309,33,2,96.96,0.15
3284,1309,40,2,52.28,0.05
3285,1309,84,1,189.75,0.0
3286,1309,48,1,56.46,0.05
3287,1310,88,1,109.47,0.15
3288,1310,80,2,81.78,0.15
3289,1310,94,1,121.02,0.05
3290,1310,105,3,321.26,0.1
3291,1311,88,2,109.47,0.1
3292,1311,22,3,845.9,0.0
3293,1311,105,3,321.26,0.0
3294,1311,10,1,783.62,0.15
3295,1312,5,3,856.49,0.05
3296,1312,50,2,52.38,0.05
3297,1313,113,1,45.91,0.0
3298,1313,40,3,52.28,0.0
3299,1314,66,2,106.71,0.1
3300,1314,116,1,92.44,0.1
3301,1314,9,2,1017.39,0.1
3302,1315,105,2,321.26,0.0
3303,1315,69,2,114.57,0.05
3304,1316,31,1,69.02,0.05
3305,1316,83,3,77.52,0.15
3306,1316,77,3,105.72,0.1
3307,1317,76,1,115.79,0.0
3308,1317,68,2,86.11,0.1
3309,1317,66,2,106.71,0.05
3310,1317,100,2,240.04,0.0
3311,1318,49,1,53.79,0.15
3312,1318,30,3,139.26,0.1
3313,1318,5,1,856.49,0.1
3314,1319,76,1,115.79,0.05
3315,1319,58,1,44.05,0.0
3316,1320,4,1,1016.95,0.05
3317,1320,51,1,53.62,0.0
3318,1320,118,3,70.37,0.05
3319,1320,105,1,321.26,0.05
3320,1321,23,1,1138.4,0.0
3321,1321,114,1,46.87,0.15
3322,1322,66,3,106.71,0.15
3323,1323,25,1,101.45,0.1
3324,1323,48,1,56.46,0.05
3325,1323,50,3,52.38,0.1
3326,1324,76,3,115.79,0.0
3327,1325,25,2,101.45,0.15
3328,1325,41,3,45.79,0.1
3329,1326,59,2,28.01,0.05
3330,1327,57,1,62.07,0.0
3331,1327,107,2,315.32,0.15
3332,1327,10,3,783.62,0.15
3333,1327,43,2,30.23,0.1
3334,1328,118,1,70.37,0.0
3335,1328,48,3,56.46,0.05
3336,1328,39,2,57.67,0.0
3337,1328,112,2,66.68,0.1
3338,1329,99,1,181.09,0.0
3339,1329,80,2,81.78,0.05
3340,1329,61,2,73.16,0.15
3341,1330,21,1,1122.92,0.05
3342,1330,50,3,52.38,0.15
3343,1330,78,3,198.38,0.0
3344,1330,59,2,28.01,0.15
3345,1331,24,1,1445.96,0.15
3346,1331,47,2,31.94,0.0
3347,1331,59,3,28.01,0.05
3348,1331,109,1,67.25,0.0
3349,1332,59,3,28.01,0.05
3350,1332,109,2,67.25,0.0
3351,1332,81,2,111.58,0.0
3352,1333,10,2,783.62,0.1
3353,1333,101,2,403.43,0.1
3354,1334,86,3,110.76,0.05
3355,1335,13,3,1416.4,0.05
3356,1336,35,3,109.54,0.15
3357,1336,23,2,1138.4,0.0
3358,1336,21,2,1122.92,0.0
3359,1336,19,3,1303.76,0.1
3360,1337,88,2,109.47,0.0
3361,1337,38,2,53.59,0.15
3362,1337,48,3,56.46,0.05
3363,1338,64,3,93.19,0.0
3364,1338,107,3,315.32,0.0
3365,1338,1,1,1061.42,0.15
3366,1339,59,1,28.01,0.05
3367,1340,118,3,70.37,0.1
3368,1340,72,3,111.1,0.1
3369,1341,21,2,1122.92,0.15
3370,1341,89,1,55.64,0.0
3371,1342,1,1,1061.42,0.1
3372,1342,62,3,99.59,0.0
3373,1342,9,1,1017.39,0.0
3374,1343,114,3,46.87,0.0
3375,1343,104,2,175.21,0.05
3376,1343,14,2,929.55,0.0
3377,1343,105,3,321.26,0.0
3378,1344,7,1,1081.5,0.0
3379,1344,106,1,342.73,0.15
3380,1344,73,1,117.31,0.15
3381,1344,18,3,813.45,0.1
3382,1345,113,3,45.91,0.1
3383,1346,103,3,299.32,0.15
3384,1346,73,2,117.31,0.05
3385,1347,61,2,73.16,0.0
3386,1347,99,3,181.09,0.05
3387,1347,15,2,1466.49,0.05
3388,1348,5,2,856.49,0.1
3389,1349,29,2,144.47,0.1
3390,1349,88,1,109.47,0.1
3391,1349,24,2,1445.96,0.1
3392,1349,9,3,1017.39,0.05
3393,1350,52,2,58.53,0.15
3394,1351,92,2,59.67,0.05
3395,1351,33,3,96.96,0.1
3396,1352,52,3,58.53,0.0
3397,1352,118,2,70.37,0.1
3398,1352,18,1,813.45,0.15
3399,1353,47,2,31.94,0.0
3400,1353,58,2,44.05,0.15
3401,1353,80,1,81.78,0.05
3402,1353,43,3,30.23,0.05
3403,1354,116,1,92.44,0.0
3404,1354,99,2,181.09,0.1
3405,1354,42,3,58.5,0.0
3406,1355,13,2,1416.4,0.15
3407,1356,104,2,175.21,0.15
3408,1356,38,1,53.59,0.05
3409,1356,91,1,94.87,0.0
3410,1357,105,2,321.26,0.0
3411,1357,118,3,70.37,0.05
3412,1357,120,1,64.19,0.0
3413,1358,112,1,66.68,0.15
3414,1358,8,3,1131.13,0.0
3415,1358,2,1,1276.88,0.1
3416,1359,117,2,75.36,0.1
3417,1359,113,2,45.91,0.1
3418,1360,13,1,1416.4,0.05
3419,1360,98,2,406.86,0.0
3420,1360,57,2,62.07,0.1
3421,1360,91,3,94.87,0.0
3422,1361,37,2,36.6,0.0
3423,1361,87,1,104.67,0.0
3424,1361,80,1,81.78,0.1
3425,1361,28,2,89.14,0.05
3426,1362,9,2,1017.39,0.0
3427,1362,10,1,783.62,0.1
3428,1362,70,3,54.65,0.05
3429,1363,19,2,1303.76,0.0
3430,1363,6,1,1247.26,0.0
3431,1363,47,2,31.94,0.15
3432,1364,117,1,75.36,0.15
3433,1364,106,3,342.73,0.15
3434,1364,71,2,69.64,0.1
3435,1364,8,1,1131.13,0.05
3436,1365,92,1,59.67,0.05
3437,1365,114,3,46.87,0.1
3438,1366,1,2,1061.42,0.15
3439,1367,28,1,89.14,0.1
3440,1368,41,2,45.79,0.05
3441,1368,33,2,96.96,0.0
3442,1368,17,2,1005.58,0.1
3443,1368,116,1,92.44,0.0
3444,1369,40,1,52.28,0.0
3445,1369,43,1,30.23,0.0
3446,1370,46,1,64.91,0.0
3447,1371,114,1,46.87,0.0
3448,1371,116,2,92.44,0.15
3449,1372,37,3,36.6,0.1
3450,1373,42,1,58.5,0.0
3451,1373,110,1,31.39,0.15
3452,1373,73,2,117.31,0.05
3453,1373,111,2,99.29,0.0
3454,1374,103,3,299.32,0.05
3455,1374,2,2,1276.88,0.1
3456,1375,60,3,31.57,0.05
3457,1375,114,1,46.87,0.15
3458,1375,4,1,1016.95,0.0
3459,1375,89,2,55.64,0.05
3460,1376,90,3,100.08,0.05
3461,1376,22,1,845.9,0.1
3462,1376,13,3,1416.4,0.0
3463,1376,83,3,77.52,0.15
3464,1377,14,2,929.55,0.05
3465,1377,99,3,181.09,0.1
3466,1377,15,2,1466.49,0.0
3467,1377,65,3,94.35,0.1
3468,1378,49,3,53.79,0.0
3469,1379,69,3,114.57,0.05
3470,1379,98,1,406.86,0.15
3471,1379,104,3,175.21,0.05
3472,1379,90,3,100.08,0.15
3473,1380,111,1,99.29,0.05
3474,1380,7,1,1081.5,0.15
3475,1380,85,1,122.17,0.0
3476,1381,69,1,114.57,0.05
3477,1381,17,3,1005.58,0.05
3478,1381,81,1,111.58,0.1
3479,1382,84,1,189.75,0.0
3480,1382,28,1,89.14,0.15
3481,1382,94,2,121.02,0.05
3482,1383,17,1,1005.58,0.05
3483,1384,17,2,1005.58,0.15
3484,1384,92,2,59.67,0.05
3485,1385,116,1,92.44,0.0
3486,1386,26,1,114.37,0.1
3487,1386,1,3,1061.42,0.05
3488,1386,88,2,109.47,0.15
3489,1386,106,2,342.73,0.1
3490,1387,17,1,1005.58,0.0
3491,1387,99,3,181.09,0.05
3492,1388,61,2,73.16,0.15
3493,1389,16,1,1522.38,0.1
3494,1389,101,1,403.43,0.1
3495,1390,73,1,117.31,0.0
3496,1390,11,2,863.36,0.15
3497,1391,108,2,285.82,0.15
3498,1391,54,1,20.73,0.15
3499,1391,117,1,75.36,0.15
3500,1392,47,2,31.94,0.1
3501,1392,8,2,1131.13,0.0
3502,1392,39,2,57.67,0.15
3503,1392,75,2,181.68,0.05
3504,1393,45,3,58.26,0.15
3505,1393,2,1,1276.88,0.15
3506,1393,39,1,57.67,0.05
3507,1393,83,1,77.52,0.15
3508,1394,33,2,96.96,0.05
3509,1394,28,3,89.14,0.1
3510,1395,69,3,114.57,0.15
3511,1396,82,3,113.87,0.1
3512,1396,31,3,69.02,0.0
3513,1397,104,1,175.21,0.1
3514,1397,31,2,69.02,0.05
3515,1397,114,2,46.87,0.0
3516,1398,26,3,114.37,0.05
3517,1398,105,1,321.26,0.0
3518,1398,5,3,856.49,0.1
3519,1399,48,3,56.46,0.15
3520,1399,111,3,99.29,0.1
3521,1399,60,2,31.57,0.1
3522,1400,26,2,114.37,0.1
3523,1400,47,3,31.94,0.15
3524,1400,31,2,69.02,0.15
3525,1401,104,2,175.21,0.05
3526,1401,9,1,1017.39,0.05
3527,1401,56,2,23.54,0.1
3528,1401,27,2,116.94,0.0
3529,1402,66,2,106.71,0.05
3530,1402,12,2,876.42,0.05
3531,1402,105,2,321.26,0.1
3532,1403,15,1,1466.49,0.0
3533,1403,110,2,31.39,0.1
3534,1404,35,1,109.54,0.15
3535,1405,84,1,189.75,0.05
3536,1405,70,1,54.65,0.15
3537,1405,75,1,181.68,0.1
3538,1406,58,3,44.05,0.15
3539,1407,4,3,1016.95,0.0
3540,1408,19,1,1303.76,0.0
3541,1408,120,2,64.19,0.15
3542,1409,27,3,116.94,0.1
3543,1409,47,3,31.94,0.05
3544,1410,35,3,109.54,0.15
3545,1410,109,1,67.25,0.0
3546,1410,88,2,109.47,0.05
3547,1411,89,3,55.64,0.15
3548,1412,60,2,31.57,0.15
3549,1412,58,3,44.05,0.1
3550,1412,17,2,1005.58,0.05
3551,1412,74,1,179.47,0.15
3552,1413,119,3,62.24,0.1
3553,1414,4,2,1016.95,0.1
3554,1415,110,1,31.39,0.0
3555,1415,88,2,109.47,0.05
3556,1415,23,2,1138.4,0.15
3557,1415,94,3,121.02,0.05
3558,1416,74,1,179.47,0.05
3559,1416,89,2,55.64,0.0
3560,1417,49,2,53.79,0.1
3561,1417,80,3,81.78,0.05
3562,1418,74,3,179.47,0.15
3563,1418,93,1,73.99,0.1
3564,1419,106,3,342.73,0.05
3565,1419,115,1,74.95,0.05
3566,1419,111,1,99.29,0.05
3567,1420,1,2,1061.42,0.15
3568,1420,37,3,36.6,0.05
3569,1421,12,2,876.42,0.15
3570,1421,65,1,94.35,0.0
3571,1421,45,3,58.26,0.15
3572,1421,5,1,856.49,0.05
3573,1422,98,3,406.86,0.05
3574,1423,16,2,1522.38,0.05
3575,1423,20,3,1272.89,0.05
3576,1423,51,3,53.62,0.0
3577,1423,13,2,1416.4,0.15
3578,1424,62,2,99.59,0.05
3579,1424,26,1,114.37,0.05
3580,1424,42,1,58.5,0.05
3581,1424,57,1,62.07,0.05
3582,1425,33,3,96.96,0.05
3583,1425,20,3,1272.89,0.05
3584,1425,45,1,58.26,0.1
3585,1426,28,1,89.14,0.15
3586,1426,48,1,56.46,0.15
3587,1426,84,1,189.75,0.0
3588,1427,36,1,67.29,0.15
3589,1427,14,3,929.55,0.1
3590,1427,106,1,342.73,0.1
3591,1427,31,1,69.02,0.1
3592,1428,100,1,240.04,0.15
3593,1428,50,3,52.38,0.0
3594,1429,85,2,122.17,0.1
3595,1429,47,2,31.94,0.0
3596,1429,50,2,52.38,0.1
3597,1429,9,2,1017.39,0.0
3598,1430,93,3,73.99,0.1
3599,1430,35,2,109.54,0.15
3600,1430,10,2,783.62,0.0
3601,1430,73,3,117.31,0.0
3602,1431,71,1,69.64,0.0
3603,1431,64,2,93.19,0.0
3604,1431,46,1,64.91,0.0
3605,1431,104,2,175.21,0.05
3606,1432,80,3,81.78,0.15
3607,1433,40,1,52.28,0.05
3608,1433,10,3,783.62,0.15
3609,1434,52,2,58.53,0.05
3610,1434,5,1,856.49,0.05
3611,1434,73,2,117.31,0.15
3612,1434,67,2,48.23,0.05
3613,1435,17,3,1005.58,0.15
3614,1435,57,3,62.07,0.0
3615,1436,84,1,189.75,0.05
3616,1436,70,3,54.65,0.1
3617,1436,54,1,20.73,0.0
3618,1436,46,3,64.91,0.0
3619,1437,24,1,1445.96,0.0
3620,1437,30,1,139.26,0.0
3621,1437,16,3,1522.38,0.0
3622,1438,104,3,175.21,0.15
3623,1438,49,2,53.79,0.15
3624,1438,35,1,109.54,0.0
3625,1438,37,1,36.6,0.05
3626,1439,40,2,52.28,0.15
3627,1439,70,2,54.65,0.1
3628,1439,86,3,110.76,0.15
3629,1440,54,1,20.73,0.15
3630,1441,5,1,856.49,0.1
3631,1441,3,2,1143.05,0.05
3632,1441,53,2,55.82,0.05
3633,1442,73,1,117.31,0.15
3634,1442,55,2,32.53,0.0
3635,1442,79,1,243.88,0.1
3636,1443,27,2,116.94,0.15
3637,1443,7,3,1081.5,0.0
3638,1443,89,1,55.64,0.1
3639,1444,53,2,55.82,0.05
3640,1444,87,1,104.67,0.1
3641,1444,27,3,116.94,0.1
3642,1444,55,3,32.53,0.1
3643,1445,32,2,58.98,0.1
3644,1445,39,3,57.67,0.05
3645,1445,43,2,30.23,0.1
3646,1445,97,1,308.18,0.1
3647,1446,97,1,308.18,0.1
3648,1446,78,2,198.38,0.15
3649,1447,34,3,125.09,0.05
3650,1447,3,1,1143.05,0.05
3651,1447,68,1,86.11,0.1
3652,1447,98,3,406.86,0.15
3653,1448,74,3,179.47,0.1
3654,1448,86,1,110.76,0.05
3655,1449,17,1,1005.58,0.15
3656,1449,8,1,1131.13,0.15
3657,1449,89,2,55.64,0.1
3658,1449,23,3,1138.4,0.1
3659,1450,48,3,56.46,0.05
3660,1450,44,1,59.87,0.0
3661,1450,61,1,73.16,0.0
3662,1450,103,1,299.32,0.1
3663,1451,119,3,62.24,0.05
3664,1451,9,3,1017.39,0.0
3665,1451,19,1,1303.76,0.05
3666,1451,93,3,73.99,0.1
3667,1452,43,2,30.23,0.15
3668,1452,110,1,31.39,0.1
3669,1452,51,3,53.62,0.1
3670,1452,111,3,99.29,0.15
3671,1453,119,3,62.24,0.05
3672,1454,25,2,101.45,0.15
3673,1454,34,2,125.09,0.05
3674,1454,90,1,100.08,0.0
3675,1455,114,1,46.87,0.1
3676,1456,5,1,856.49,0.05
3677,1456,110,2,31.39,0.15
3678,1457,3,2,1143.05,0.05
3679,1458,101,1,403.43,0.0
3680,1458,106,3,342.73,0.1
3681,1458,70,3,54.65,0.05
3682,1458,107,3,315.32,0.1
3683,1459,114,3,46.87,0.0
3684,1459,104,3,175.21,0.15
3685,1460,25,1,101.45,0.1
3686,1460,5,1,856.49,0.05
3687,1460,39,1,57.67,0.1
3688,1461,55,1,32.53,0.15
3689,1461,51,2,53.62,0.05
3690,1461,44,1,59.87,0.05
3691,1462,2,1,1276.88,0.05
3692,1462,18,2,813.45,0.15
3693,1463,3,1,1143.05,0.1
3694,1463,29,2,144.47,0.15
3695,1464,101,1,403.43,0.15
3696,1464,59,2,28.01,0.05
3697,1464,47,2,31.94,0.1
3698,1464,120,2,64.19,0.05
3699,1465,8,1,1131.13,0.05
3700,1465,11,3,863.36,0.1
3701,1466,92,1,59.67,0.0
3702,1466,118,1,70.37,0.1
3703,1466,102,2,188.19,0.0
3704,1467,85,1,122.17,0.1
3705,1467,103,1,299.32,0.1
3706,1468,85,2,122.17,0.0
3707,1468,114,2,46.87,0.15
3708,1468,70,2,54.65,0.1
3709,1469,50,2,52.38,0.05
3710,1470,65,1,94.35,0.05
3711,1470,112,1,66.68,0.1
3712,1470,120,3,64.19,0.0
3713,1471,92,3,59.67,0.05
3714,1471,33,1,96.96,0.15
3715,1471,118,1,70.37,0.05
3716,1472,17,1,1005.58,0.0
3717,1473,31,3,69.02,0.1
3718,1474,59,1,28.01,0.15
3719,1475,77,2,105.72,0.0
3720,1475,20,3,1272.89,0.1
3721,1476,64,1,93.19,0.05
3722,1477,32,2,58.98,0.05
3723,1477,29,1,144.47,0.0
3724,1477,72,2,111.1,0.1
3725,1478,87,2,104.67,0.15
3726,1478,42,1,58.5,0.05
3727,1478,88,3,109.47,0.0
3728,1478,104,3,175.21,0.05
3729,1479,113,2,45.91,0.15
3730,1479,116,3,92.44,0.1
3731,1479,107,1,315.32,0.1
3732,1479,3,2,1143.05,0.0
3733,1480,99,1,181.09,0.1
3734,1480,65,1,94.35,0.15
3735,1480,88,2,109.47,0.1
3736,1480,45,3,58.26,0.05
3737,1481,113,3,45.91,0.1
3738,1481,77,2,105.72,0.05
3739,1482,41,2,45.79,0.05
3740,1482,102,1,188.19,0.15
3741,1482,22,1,845.9,0.15
3742,1482,21,2,1122.92,0.0
3743,1483,74,1,179.47,0.05
3744,1483,93,3,73.99,0.1
3745,1483,119,1,62.24,0.0
3746,1484,76,2,115.79,0.15
3747,1484,41,1,45.79,0.15
3748,1485,83,1,77.52,0.1
3749,1485,53,3,55.82,0.05
3750,1486,80,3,81.78,0.1
3751,1486,66,1,106.71,0.05
3752,1486,4,1,1016.95,0.0
3753,1487,6,2,1247.26,0.05
3754,1488,109,1,67.25,0.05
3755,1488,20,1,1272.89,0.1
3756,1489,92,2,59.67,0.05
3757,1490,39,3,57.67,0.0
3758,1490,115,3,74.95,0.1
3759,1490,2,2,1276.88,0.0
3760,1490,14,2,929.55,0.1
3761,1491,6,2,1247.26,0.05
3762,1492,67,3,48.23,0.15
3763,1492,42,3,58.5,0.15
3764,1492,100,2,240.04,0.15
3765,1493,28,3,89.14,0.05
3766,1493,38,1,53.59,0.05
3767,1494,24,2,1445.96,0.0
3768,1494,3,1,1143.05,0.1
3769,1495,37,3,36.6,0.15
3770,1496,20,3,1272.89,0.1
3771,1496,106,3,342.73,0.0
3772,1496,98,3,406.86,0.05
3773,1496,53,3,55.82,0.05
3774,1497,113,2,45.91,0.15
3775,1497,56,1,23.54,0.05
3776,1498,96,3,124.74,0.1
3777,1498,21,1,1122.92,0.15
3778,1499,42,1,58.5,0.1
3779,1500,120,2,64.19,0.05
3780,1501,8,2,1131.13,0.15
3781,1502,110,1,31.39,0.05
3782,1502,30,3,139.26,0.15
3783,1503,65,2,94.35,0.0
3784,1504,56,2,23.54,0.0
3785,1504,71,1,69.64,0.0
3786,1505,116,3,92.44,0.05
3787,1505,29,1,144.47,0.05
3788,1506,68,2,86.11,0.1
3789,1507,84,1,189.75,0.15
3790,1508,110,3,31.39,0.1
3791,1509,78,2,198.38,0.0
3792,1509,57,2,62.07,0.15
3793,1509,53,3,55.82,0.05
3794,1509,15,3,1466.49,0.1
3795,1510,92,3,59.67,0.05
3796,1511,69,3,114.57,0.1
3797,1511,50,3,52.38,0.0
3798,1511,98,1,406.86,0.1
3799,1511,22,2,845.9,0.05
3800,1512,44,1,59.87,0.1
3801,1512,42,3,58.5,0.15
3802,1513,75,3,181.68,0.0
3803,1513,111,2,99.29,0.1
3804,1514,9,3,1017.39,0.15
3805,1514,98,2,406.86,0.0
3806,1514,57,3,62.07,0.0
3807,1515,72,3,111.1,0.1
3808,1515,46,2,64.91,0.1
3809,1515,88,1,109.47,0.05
3810,1516,108,3,285.82,0.1
3811,1516,59,1,28.01,0.15
3812,1516,67,3,48.23,0.0
3813,1517,34,2,125.09,0.1
3814,1518,113,1,45.91,0.0
3815,1518,2,1,1276.88,0.15
3816,1518,42,1,58.5,0.15
3817,1518,22,1,845.9,0.15
3818,1519,3,3,1143.05,0.05
3819,1520,99,1,181.09,0.0
3820,1521,86,3,110.76,0.05
3821,1521,105,3,321.26,0.15
3822,1521,70,2,54.65,0.0
3823,1522,101,1,403.43,0.0
3824,1522,48,1,56.46,0.0
3825,1522,118,3,70.37,0.1
3826,1522,2,3,1276.88,0.15
3827,1523,117,2,75.36,0.15
3828,1524,106,3,342.73,0.1
3829,1524,57,2,62.07,0.15
3830,1525,84,1,189.75,0.15
3831,1526,55,3,32.53,0.0
3832,1526,48,1,56.46,0.05
3833,1527,17,2,1005.58,0.15
3834,1527,77,2,105.72,0.1
3835,1527,6,2,1247.26,0.15
3836,1528,19,1,1303.76,0.1
3837,1528,101,2,403.43,0.15
3838,1528,100,2,240.04,0.05
3839,1528,17,2,1005.58,0.15
